מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13908.0,15264.0,"מגדל אחזקות ביטוח ופיננסים בע""",520029984.0,ח.פ.,מגדל ביטוח,IL0010811656,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,2000.0,1.0,1149.0,0.0,22.98,1.89075379071815e-06,0.040033714729086546,0.0012695291586222296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,מנועי בית שמש אחזקות (1997) בע,520043480.0,ח.פ.,בית שמש,IL0010815616,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,150.0,1.0,67920.0,0.0,101.88,1.64149111739912e-05,0.1774862861879607,0.005628356426476621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"קמטק בע""מ",511235434.0,ח.פ.,קמטק,IL0010952641,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,65.0,1.0,34590.0,0.0,22.4835,1.42224338325882e-06,0.039168756532263586,0.0012421000364613967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,20.0,1.0,67880.0,0.22375,13.79975,1.86460297381799e-06,0.02404069864372115,0.0007623666234419979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"מצלאוי חברה לבנין בע""מ",512726712.0,ח.פ.,מצלאוי,IL0011067498,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,1300.0,1.0,1632.0,0.0,21.216,5.76205300707585e-05,0.03696063062194518,0.0011720770508846486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"או.פי.סי אנרגיה בע""מ",514401702.0,ח.פ.,או פי סי אנרגיה,IL0011415713,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,400.0,1.0,5239.0,0.0,20.956,1.35058911718114e-06,0.03650768171726447,0.001157713361535572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"הולמס פלייס אינטרנשיונל בע""מ",512466723.0,ח.פ.,הולמס פלייס,IL0011425878,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,3000.0,1.0,745.1,0.0,22.353,2.95634932483781e-05,0.03894141102433732,0.001234890569307341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"פתאל החזקות (1998) בע""מ",512607888.0,ח.פ.,פתאל החזקות,IL0011434292,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,15.0,1.0,55350.0,0.0,8.3025,9.10133259891647e-07,0.014463878004275066,0.0004586712723873395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"דיפלומט אחזקות בע""מ",510400740.0,ח.פ.,דיפלומט חסום,IL0011734915,ISIN,מניות,ישראל,ישראל,חסום,TASE,מסחר,לא,ILS,150.0,1.0,4720.0546,0.0,7.08008,5.05207000148194e-06,0.012334286465583596,0.00039113872956388486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"טופ גאם תעשיות בע""מ",513561399.0,ח.פ.,טופ גאם,IL0011791428,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פודטק,לא,ILS,2000.0,1.0,913.3,0.0,18.266,1.6243272767367e-05,0.03182140266499107,0.0010091044217316642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"קבוצת אקרו בע""מ",511996803.0,ח.פ.,אקרו,IL0011849028,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,200.0,1.0,4656.0,0.0,9.312,3.17162587374328e-06,0.01622253923225648,0.000514441058533081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,לוזון רונסון אן.וי.,24310225.0,LEI,לוזון רונסון,IL0012025974,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,671.0,1.0,2416.0,0.0,16.21136,1.06609381256946e-05,0.02824199136686355,0.0008955959191001769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו,IL0012166059,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,800.0,1.0,738.0,0.0,5.904,6.14596796844414e-06,0.010285424358595602,0.00032616623814210805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"אורבניקה (פאלו) ריטייל בע""מ",515135408.0,ח.פ.,אורבניקה,IL0012207556,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,5000.0,1.0,1154.0,0.0,57.7,3.54029922609059e-05,0.10051981461567858,0.0031876341363143014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,ITHACA ENERGY PLC,66296534.0,LEI,ITHACA ENERGY PLC,GB00BPJHV584,ISIN,מניות,"חו""ל",ישראל,סחיר,LSE,Energy Equipment & Services,לא,GBP,4800.0,4.4409,197.0,0.0,41.99315,2.90252512459762e-06,0.07315673575612448,0.002319909851496827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"טיב טעם הולדינגס 1 בע""מ",520041187.0,ח.פ.,טיב טעם,IL0001030100,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,961.0,1.0,862.4,0.0,8.28766,9.02493460772798e-06,0.000562774600097781,0.00017392818964051803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"וואן טכנולוגיות תוכנה בע""מ",520034695.0,ח.פ.,וואן טכנולוגיות,IL0001610182,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,1100.0,1.0,8089.0,0.0,88.979,1.53514275306417e-05,0.006042130244496088,0.0018673493345556708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"איילון חברה לביטוח בע""מ",520030677.0,ח.פ.,איילון,IL0002090152,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,4350.0,1.0,6741.0,0.0,293.2335,0.000159724307,0.019912057890619627,0.006153917003949587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"כלל החזקות עסקי ביטוח בע""מ",520036120.0,ח.פ.,כלל עסקי ביטוח,IL0002240146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,1300.0,1.0,16970.0,0.0,220.61,1.62406336205752e-05,0.014980549941427551,0.004629810817117821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126.0,ח.פ.,מבנה,IL0002260193,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,7100.0,1.0,1292.0,0.0,91.732,9.81174670081503e-06,0.0062290730575542,0.0019251249076463076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"בזק החברה הישראלית לתקשורת בע""",520031931.0,ח.פ.,בזק,IL0002300114,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,29700.0,1.0,634.7,6.24426,194.75016,1.07105730788196e-05,0.01322453423680253,0.004087105740462473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,ישראמקו נגב 2 שותפות מוגבלת,550010003.0,מספר שותפות,ישראמקו יהש,IL0002320179,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,10000.0,1.0,246.2,0.0,24.62,3.84642339758797e-06,0.0016718242126737063,0.0005166852922235654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"אורביט טכנולוג'יס בע""מ",520036153.0,ח.פ.,אורביט,IL0002650179,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,4600.0,1.0,3811.0,0.0,175.306,0.000181074908,0.01190417609370336,0.0036790427229303146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"נייס בע""מ",520036872.0,ח.פ.,נייס,IL0002730112,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,110.0,1.0,48800.0,0.0,53.68,1.78156474377957e-06,0.00364514718669068,0.0011265502228497558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"קסטרו מודל בע""מ",520037649.0,ח.פ.,קסטרו,IL0002800162,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,700.0,1.0,18040.0,0.0,126.28,8.16980591458935e-05,0.008575059365411681,0.00265016322916295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"איי.סי.אל גרופ בע""מ",520027830.0,ח.פ.,איי.סי.אל,IL0002810146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,2650.0,1.0,2070.0,0.0,54.855,2.05319283537756e-06,0.00372493571024436,0.0011512092487783784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"קבוצת סקופ מתכות בע""מ",520037425.0,ח.פ.,סקופ חסום,IL0002880198,ISIN,מניות,ישראל,ישראל,חסום,TASE,מסחר,לא,ILS,650.0,1.0,15013.6612,0.0,97.58879,4.91223498681178e-05,0.006626779122970335,0.00204803787485354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"קבוצת סקופ מתכות בע""מ",520037425.0,ח.פ.,סקופ,IL0002880198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,150.0,1.0,15400.0,0.0,23.1,1.13359268926426e-05,0.001568608420502137,0.0004847859565541982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"מליסרון בע""מ",520037789.0,ח.פ.,מליסרון,IL0003230146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,150.0,1.0,40000.0,0.0,60.0,3.14756271314114e-06,0.0040743075857198364,0.001259184302738177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,רציו אנרגיות-שותפות מוגבלת,550012777.0,מספר שותפות,רציו יהש,IL0003940157,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,9890.0,1.0,454.7,0.0,44.96983,8.79994119895307e-06,0.0030536819916255242,0.000943755067213406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"מטריקס אי.טי בע""מ",520039413.0,ח.פ.,מטריקס,IL0004450156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,1200.0,1.0,11650.0,1.02,140.82,1.88581310501501e-05,0.009562399903684455,0.0029553055585265016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,ניו-מד אנרג'י- שותפות מוגבלת,550013098.0,מספר שותפות,ניו-מד אנרג יהש,IL0004750209,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,3000.0,1.0,1744.0,0.0,52.32,2.55576968238848e-06,0.003552796214747697,0.0010980087119876903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"אס.טי.ג'י. אינטרנשיונל בע""מ",520040338.0,ח.פ.,אסטיגי,IL0005500124,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,3600.0,1.0,6357.0,0.0,228.852,0.000751660857,0.015540223993452599,0.004802780767503955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"מנורה מבטחים החזקות בע""מ",520007469.0,ח.פ.,מנורה מב החז,IL0005660183,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,180.0,1.0,32500.0,0.0,58.5,2.88572999782705e-06,0.003972449896076841,0.0012277046951697226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,משולם לוינשטין הנדסה וקבלנות ב,520033424.0,ח.פ.,לוינשטין הנדסה,IL0005730143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,100.0,1.0,45270.0,0.0,45.27,2.18480954359766e-05,0.0030740650734256167,0.0009500545564159546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,הראל השקעות בביטוח ושרותים פינ,520033986.0,ח.פ.,הראל השקעות,IL0005850180,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,2723.0,1.0,11160.0,0.0,303.8868,1.32295288369622e-05,0.020635471574002112,0.006377491472822265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"ארית תעשיות בע""מ",520033358.0,ח.פ.,ארית תעשיות,IL0005870147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,10700.0,1.0,4444.0,0.0,475.508,0.000105185014,0.03228943085784113,0.009979203490440418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,הבנק הבינלאומי הראשון לישראל ב,520029083.0,ח.פ.,בינלאומי,IL0005930388,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,340.0,1.0,23710.0,0.0,80.614,3.38881555314839e-06,0.005474103861920315,0.0016917980563489236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי,IL0006046119,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,12750.0,1.0,6529.0,0.0,832.4475,8.55927570036854e-06,0.05652745273272522,0.01747008041422731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"דלתא-גליל תעשיות בע""מ",520025602.0,ח.פ.,דלתא גליל,IL0006270347,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אופנה והלבשה,לא,ILS,130.0,1.0,17410.0,0.0,22.633,4.97992248482503e-06,0.0015368967264599508,0.000474985305397886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"טבע תעשיות פרמצבטיות בע""מ",520013954.0,ח.פ.,טבע,IL0006290147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פארמה,לא,ILS,1100.0,1.0,6440.0,0.0,70.84,9.59158433135142e-07,0.004810399156206554,0.0014866769334328745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים,IL0006625771,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,8800.0,1.0,6732.0,0.0,592.416,6.6849327592544e-06,0.04022808337836338,0.012432682131515667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,דיסקונט א,IL0006912120,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,13870.0,1.0,3274.0,0.0,454.1038,1.13348157632467e-05,0.03083597595073672,0.00953000627956261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"בנק מזרחי טפחות בע""מ",520000522.0,ח.פ.,מזרחי טפחות,IL0006954379,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,820.0,1.0,21790.0,0.0,178.678,3.15452298101729e-06,0.012133152180020814,0.0037498088807442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146.0,ח.פ.,אנלייט אנרגיה,IL0007200111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,1550.0,1.0,10190.0,0.0,157.945,1.17582755558856e-05,0.010725275193775325,0.003314697744933023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146.0,ח.פ.,אנלייט אנרג חסם,IL0007200111,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה מתחדשת,לא,ILS,1503.0,1.0,10031.1304,0.0,150.76788,1.14017342970942e-05,0.010237911952781632,0.0031640757975518858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"הפניקס פיננסים בע""מ",520017450.0,ח.פ.,הפניקס,IL0007670123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,2950.0,1.0,12400.0,0.0,365.8,1.16058715575598e-05,0.024839695247605268,0.007676826965693753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"שופרסל בע""מ",520022732.0,ח.פ.,שופרסל,IL0007770378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,7600.0,1.0,3901.0,5.12976,301.60576,2.84986543647875e-05,0.02048057726441327,0.006329620643456966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"כהן פיתוח גז ונפט בע""מ",520032970.0,ח.פ.,כהן פיתוח,IL0008100104,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,900.0,1.0,20460.0,0.0,184.14,0.000136694914,0.012504049980574175,0.0038644366251034653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"סנו-מפעלי ברונוס בע""מ",520032988.0,ח.פ.,סנו,IL0008130143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,500.0,1.0,34350.0,0.0,171.75,4.06901041666667e-05,0.01166270546412303,0.0036044150665880317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"ישרוטל בע""מ",520042482.0,ח.פ.,ישרוטל,IL0010809858,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,820.0,1.0,12450.0,0.0,102.09,1.36944120018628e-05,0.006932434357102301,0.0021425020911090085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"איסתא בע""מ",520042763.0,ח.פ.,איסתא חסום,IL0010810740,ISIN,מניות,ישראל,ישראל,חסום,TASE,מלונאות ותיירות,לא,ILS,333.0,1.0,11051.6848,0.0,36.80211,1.88866849381637e-05,0.002499051932391597,0.0007723439869940616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"אלביט מערכות בע""מ",520043027.0,ח.פ.,אלביט מערכות,IL0010811243,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,140.0,1.0,167700.0,0.0,234.78,3.01923798056456e-06,0.01594276558292172,0.004927188176614487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"מגדל אחזקות ביטוח ופיננסים בע""",520029984.0,ח.פ.,מגדל ביטוח,IL0010811656,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,29000.0,1.0,1149.0,0.0,333.21,2.74159299654132e-05,0.02262666717729511,0.006992880025256466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,מנועי בית שמש אחזקות (1997) בע,520043480.0,ח.פ.,בית שמש,IL0010815616,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,300.0,1.0,67920.0,0.0,203.76,3.28298223479823e-05,0.013836348561104562,0.004276189892098849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"מג'יק תעשיות תכנה בע""מ",520036740.0,ח.פ.,מג'יק,IL0010823123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,1000.0,1.0,6732.0,0.0,67.32,2.03694799600473e-05,0.004571373111177656,0.0014128047876722344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"טאואר סמיקונדקטור בע""מ",520041997.0,ח.פ.,טאואר,IL0010823792,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,200.0,1.0,23540.0,0.0,47.08,1.78817962661325e-06,0.003196973352261498,0.0009880399495485563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"טופ גרופ תוכנה בע""מ",520044231.0,ח.פ.,טופ גרופ,IL0010833775,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,1200.0,1.0,1408.0,0.0,16.896,5.66368500396387e-05,0.0011473250161387059,0.00035458629965107066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"חברת פרטנר תקשורת בע""מ",520044314.0,ח.פ.,פרטנר,IL0010834849,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,4500.0,1.0,3170.0,0.0,142.65,2.40628824076614e-05,0.009686666285048912,0.002993710679760016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"נובה בע""מ",511812463.0,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,56.0,1.0,104950.0,0.0,58.772,1.90143813915485e-06,0.003990920090465437,0.0012334129973421357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"חילן בע""מ",520039942.0,ח.פ.,חילן,IL0010846983,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,260.0,1.0,25560.0,0.0,66.456,1.1330122870389e-05,0.0045127030819432905,0.001394672533712805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"פוקס-ויזל בע""מ",512157603.0,ח.פ.,פוקס,IL0010870223,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,150.0,1.0,35060.0,0.0,52.59,1.08181094286387e-05,0.003571130598883437,0.0011036750413500123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"אל על נתיבי אויר לישראל בע""מ",520017146.0,ח.פ.,אל על,IL0010878242,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,7600.0,1.0,1509.0,0.0,114.684,1.38021906502842e-05,0.007787631519344895,0.0024068048762537517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"אפי נכסים בע""מ",510560188.0,ח.פ.,אפי נכסים,IL0010913544,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,600.0,1.0,21010.0,0.0,126.06,1.54909392334603e-05,0.008560120237597377,0.0026455462200529103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"פי.סי.בי. טכנולוגיות בע""מ",511888356.0,ח.פ.,פיסיבי טכנ,IL0010916851,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,7000.0,1.0,1074.0,0.0,75.18,9.70916043474957e-05,0.005105107404906955,0.001577757931330936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"אלקטרה נדל""ן בע""מ",510607328.0,ח.פ.,אלקטרה נדלן,IL0010940448,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,1500.0,1.0,5016.0,0.0,75.24,2.32852696390758e-05,0.005109181712492674,0.001579017115633674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"קמטק בע""מ",511235434.0,ח.פ.,קמטק,IL0010952641,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,150.0,1.0,34590.0,0.0,51.885,3.28210011521265e-06,0.003523257484751228,0.0010888796257928386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"ביג מרכזי קניות בע""מ",513623314.0,ח.פ.,ביג,IL0010972607,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,180.0,1.0,68050.0,0.0,122.49,7.28278664016488e-06,0.008317698936247045,0.0025706247540399885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"אמות השקעות בע""מ",520026683.0,ח.פ.,אמות,IL0010972789,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,4800.0,1.0,2476.0,0.0,118.848,9.73099945420851e-06,0.008070388465793851,0.002494192266863781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"ריט 1 בע""מ",513821488.0,ח.פ.,ריט 1,IL0010989205,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,500.0,1.0,2450.0,0.0,12.25,2.49515677594006e-06,0.0008318377987511333,0.0002570834618090445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"פז קמעונאות ואנרגיה בע""מ",510216054.0,ח.פ.,פז אנרגיה,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,310.0,1.0,67880.0,3.46816,213.89616,2.89013460941789e-05,0.01452464578740573,0.004488911451466226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"סלקום ישראל בע""מ",511930125.0,ח.פ.,סלקום,IL0011015349,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,2500.0,1.0,3298.0,0.0,82.45,1.48794043029297e-05,0.005598777674043342,0.0017303290960127117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,רשת חנויות רמי לוי שיווק השיקמ,513770669.0,ח.פ.,רמי לוי,IL0011042491,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,110.0,1.0,30530.0,0.0,33.583,7.98514298814069e-06,0.002280457860853821,0.0007047864406476033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"נטו מלינדה סחר בע""מ",511725459.0,ח.פ.,נטו מלינדה,IL0011050973,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,600.0,1.0,13290.0,0.0,79.74,2.87414768348008e-05,0.005414754781421662,0.0016734559383390372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
